area_fips,industry_code,agglvl_code,size_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay
C3890,31-33,44,0,3909.0,121417.0,10944356355.0,5322083491.0,103362352.0,1733.0,90138.0
C3894,31-33,44,0,467.0,7646.0,429746587.0,73884936.0,708283.0,1081.0,56205.0
C3914,31-33,44,0,220.0,3759.0,218196376.0,36303653.0,585432.0,1116.0,58045.0
C3930,31-33,44,0,2140.0,61619.0,4257877479.0,1436417023.0,39979285.0,1329.0,69100.0
C3934,31-33,44,0,797.0,21898.0,1298828365.0,780634083.0,3712360.0,1141.0,59314.0
C3938,31-33,44,0,105.0,4202.0,275545410.0,68744886.0,2872827.0,1261.0,65572.0
C3946,31-33,44,0,125.0,863.0,43162594.0,8049533.0,71839.0,962.0,50024.0
C3954,31-33,44,0,323.0,17412.0,1360431045.0,292302062.0,3875728.0,1503.0,78133.0
C3958,31-33,44,0,1000.0,31843.0,2864420413.0,914562529.0,5865816.0,1730.0,89954.0
C3966,31-33,44,0,171.0,2902.0,153538944.0,53978467.0,276417.0,1018.0,52916.0
C3974,31-33,44,0,505.0,29451.0,1964076386.0,362250995.0,13404788.0,1282.0,66689.0
C3982,31-33,44,0,157.0,2745.0,171501700.0,24077794.0,1130102.0,1201.0,62476.0
C3990,31-33,44,0,545.0,26870.0,2145485772.0,957449397.0,16967320.0,1535.0,79846.0
C4006,31-33,44,0,1121.0,30385.0,2187074937.0,301492984.0,4351273.0,1384.0,71978.0
C4014,31-33,44,0,3745.0,94876.0,6112341283.0,860511809.0,34235852.0,1239.0,64424.0
C4022,31-33,44,0,337.0,15016.0,857862948.0,154473840.0,3525034.0,1099.0,57129.0
C4034,31-33,44,0,204.0,9725.0,793019372.0,343278254.0,3984499.0,1568.0,81546.0
C4038,31-33,44,0,1335.0,53457.0,3761535687.0,758574961.0,25997607.0,1353.0,70365.0
C4042,31-33,44,0,652.0,27000.0,1728704617.0,405162482.0,11537454.0,1231.0,64027.0
C4058,31-33,44,0,127.0,10069.0,600467330.0,266269691.0,1819616.0,1147.0,59634.0
C4066,31-33,44,0,114.0,6303.0,401541206.0,75506967.0,1761325.0,1225.0,63705.0
C4090,31-33,44,0,1555.0,37513.0,2778878838.0,328315745.0,14175287.0,1425.0,74078.0
C4098,31-33,44,0,195.0,10559.0,782098695.0,115985913.0,4930183.0,1424.0,74067.0
C4106,31-33,44,0,334.0,14386.0,838356075.0,502642555.0,4738977.0,1121.0,58274.0
C4110,31-33,44,0,274.0,3933.0,181904656.0,130181824.0,686513.0,889.0,46253.0
C4114,31-33,44,0,123.0,11271.0,735803628.0,154163076.0,1345198.0,1255.0,65282.0
C4118,31-33,44,0,2721.0,0.0,0.0,0.0,0.0,0.0,0.0
C4142,31-33,44,0,502.0,11923.0,621657668.0,444078805.0,9870190.0,1003.0,52139.0
C4150,31-33,44,0,289.0,4864.0,288802104.0,43678543.0,1992905.0,1142.0,59377.0
C4154,31-33,44,0,332.0,13467.0,712189263.0,221350358.0,8940848.0,1017.0,52885.0
C4162,31-33,44,0,2326.0,60490.0,4181098147.0,2285014084.0,10246785.0,1329.0,69120.0
C4166,31-33,44,0,109.0,0.0,0.0,0.0,0.0,0.0,0.0
C4170,31-33,44,0,1566.0,50583.0,3404589265.0,569829914.0,10172205.0,1294.0,67307.0
C4174,31-33,44,0,3576.0,114076.0,11621925420.0,994326870.0,41107756.0,1959.0,101878.0
C4186,31-33,44,0,4392.0,147251.0,20435162365.0,1283275520.0,52706229.0,2669.0,138778.0
C4190,31-33,44,0,63.0,3577.0,73237788.0,28067560.0,1182667.0,394.0,20473.0
C4194,31-33,44,0,2686.0,169309.0,51535270214.0,1519145082.0,56932993.0,5854.0,304386.0
C4198,31-33,44,0,1204.0,0.0,0.0,0.0,0.0,0.0,0.0
C4202,31-33,44,0,497.0,7868.0,478772048.0,70608542.0,2493376.0,1170.0,60849.0
C4210,31-33,44,0,341.0,7404.0,570564389.0,66629445.0,2656355.0,1482.0,77064.0
C4214,31-33,44,0,157.0,803.0,35671821.0,21131625.0,138879.0,855.0,44437.0
C4220,31-33,44,0,570.0,11974.0,1044836937.0,100236770.0,3903626.0,1678.0,87258.0
C4222,31-33,44,0,1041.0,22723.0,2413490649.0,209133125.0,8471167.0,2043.0,106214.0
C4234,31-33,44,0,286.0,17305.0,1529954913.0,198445493.0,1441344.0,1700.0,88414.0
C4254,31-33,44,0,583.0,27781.0,1638688441.0,336755504.0,13917118.0,1134.0,58986.0
C4266,31-33,44,0,4060.0,154517.0,14741683115.0,8310940691.0,79514033.0,1835.0,95405.0
C4268,31-33,44,0,131.0,2066.0,115817290.0,18380030.0,99211.0,1078.0,56054.0
C4270,31-33,44,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
C4310,31-33,44,0,203.0,20979.0,1383540603.0,345120211.0,2573758.0,1268.0,65948.0
C4330,31-33,44,0,126.0,5518.0,417363256.0,59970771.0,1053131.0,1455.0,75642.0
C4334,31-33,44,0,359.0,9645.0,636721091.0,95648044.0,1673884.0,1270.0,66015.0
C4342,31-33,44,0,56.0,669.0,31601016.0,6340210.0,293504.0,909.0,47242.0
C4358,31-33,44,0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
C4362,31-33,44,0,285.0,0.0,0.0,0.0,0.0,0.0,0.0
C4378,31-33,44,0,424.0,15431.0,936741113.0,188331616.0,3952048.0,1167.0,60706.0
C4390,31-33,44,0,554.0,36369.0,2346285860.0,596995503.0,6087459.0,1241.0,64513.0
C4406,31-33,44,0,626.0,16635.0,1017857508.0,769326481.0,8566678.0,1177.0,61189.0
C4410,31-33,44,0,120.0,3171.0,162691582.0,48053347.0,1159808.0,987.0,51303.0
C4414,31-33,44,0,660.0,21045.0,1386941589.0,358829118.0,12981913.0,1267.0,65904.0
C4418,31-33,44,0,506.0,17845.0,986508176.0,249824561.0,2907124.0,1063.0,55283.0
C4422,31-33,44,0,152.0,6165.0,360381424.0,69068831.0,2887027.0,1124.0,58460.0
C4430,31-33,44,0,165.0,4388.0,256827113.0,48959509.0,1528189.0,1126.0,58528.0
C4442,31-33,44,0,142.0,7957.0,491943637.0,79375179.0,1225650.0,1189.0,61824.0
C4470,31-33,44,0,611.0,20950.0,1370871374.0,189902670.0,8830605.0,1258.0,65437.0
C4494,31-33,44,0,89.0,6583.0,362862824.0,104754727.0,1297181.0,1060.0,55123.0
C4506,31-33,44,0,585.0,24373.0,1820747900.0,343095776.0,12115392.0,1437.0,74703.0
C4522,31-33,44,0,182.0,3720.0,246842305.0,33167056.0,195882.0,1276.0,66352.0
C4530,31-33,44,0,3156.0,67406.0,4681760015.0,610040239.0,4451222.0,1336.0,69456.0
C4546,31-33,44,0,174.0,9046.0,525985592.0,105288634.0,1727776.0,1118.0,58144.0
C4550,31-33,44,0,115.0,5576.0,365121124.0,65817825.0,798757.0,1259.0,65476.0
C4554,31-33,44,0,62.0,1334.0,81841093.0,13246361.0,105725.0,1180.0,61369.0
C4578,31-33,44,0,745.0,45396.0,3203904355.0,495319901.0,19344485.0,1357.0,70577.0
C4582,31-33,44,0,165.0,8180.0,492896090.0,135380176.0,2486599.0,1159.0,60260.0
C4594,31-33,44,0,302.0,10096.0,1430322436.0,397891385.0,5474666.0,2725.0,141675.0
C4606,31-33,44,0,650.0,27517.0,2745421911.0,232720279.0,4187697.0,1919.0,99774.0
C4614,31-33,44,0,1420.0,47269.0,3256728788.0,1246399337.0,19231753.0,1325.0,68898.0
C4622,31-33,44,0,211.0,17140.0,1202291315.0,167627688.0,2417454.0,1349.0,70145.0
C4634,31-33,44,0,229.0,6890.0,372696026.0,80575365.0,1313112.0,1040.0,54092.0
C4652,31-33,44,0,647.0,9060.0,465390403.0,336053936.0,4544872.0,988.0,51369.0
C4654,31-33,44,0,297.0,10619.0,630832331.0,151866706.0,5447248.0,1142.0,59407.0
C4666,31-33,44,0,137.0,0.0,0.0,0.0,0.0,0.0,0.0
C4670,31-33,44,0,277.0,10278.0,838305786.0,89683073.0,3816796.0,1569.0,81564.0
C4702,31-33,44,0,94.0,1738.0,139702997.0,19129230.0,431629.0,1546.0,80397.0
C4722,31-33,44,0,176.0,8234.0,504221918.0,298718587.0,6202085.0,1178.0,61237.0
C4726,31-33,44,0,1046.0,57135.0,3908711840.0,558475769.0,7956112.0,1316.0,68411.0
C4730,31-33,44,0,274.0,12843.0,776794024.0,112033204.0,5248386.0,1163.0,60486.0
C4738,31-33,44,0,275.0,14883.0,1091089713.0,164501269.0,3294572.0,1410.0,73309.0
C4746,31-33,44,0,139.0,4217.0,267306856.0,201424050.0,2086577.0,1219.0,63383.0
C4758,31-33,44,0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
C4790,31-33,44,0,2788.0,0.0,0.0,0.0,0.0,0.0,0.0
C4794,31-33,44,0,218.0,15996.0,1210561255.0,545712787.0,14794476.0,1455.0,75681.0
C4806,31-33,44,0,68.0,1810.0,104759901.0,24392128.0,1127699.0,1113.0,57892.0
C4814,31-33,44,0,261.0,18351.0,1071030790.0,292590389.0,2895418.0,1122.0,58363.0
C4826,31-33,44,0,84.0,4724.0,330324777.0,61911109.0,1485101.0,1345.0,69920.0
C4830,31-33,44,0,168.0,2538.0,125279090.0,104502907.0,1319349.0,949.0,49365.0
C4854,31-33,44,0,98.0,3025.0,205872498.0,38834446.0,1001548.0,1309.0,68061.0
C4862,31-33,44,0,719.0,45904.0,3217092504.0,753838351.0,24964653.0,1348.0,70083.0
C4866,31-33,44,0,141.0,4525.0,275398570.0,49028305.0,866293.0,1170.0,60863.0
C4870,31-33,44,0,143.0,7227.0,437643424.0,82324914.0,3513150.0,1165.0,60559.0
C4890,31-33,44,0,260.0,5621.0,420243857.0,158408662.0,942958.0,1438.0,74763.0
C4902,31-33,44,0,143.0,7685.0,537187908.0,79407267.0,1063645.0,1344.0,69899.0
C4918,31-33,44,0,694.0,33480.0,2015411534.0,916992016.0,4910682.0,1158.0,60198.0
C4934,31-33,44,0,1050.0,40059.0,3222711720.0,692286698.0,22712982.0,1547.0,80449.0
C4942,31-33,44,0,268.0,8033.0,440292288.0,358152371.0,5397461.0,1054.0,54809.0
C4962,31-33,44,0,582.0,31218.0,2048495561.0,389327752.0,15290258.0,1262.0,65619.0
C4966,31-33,44,0,743.0,23814.0,1470688758.0,269712271.0,9259295.0,1188.0,61756.0
C4970,31-33,44,0,105.0,2157.0,144542040.0,19645579.0,1013702.0,1289.0,67026.0
C4974,31-33,44,0,98.0,2771.0,131358806.0,27639168.0,2564560.0,912.0,47399.0
C1018,23,44,0,410.0,3326.0,181621176.0,41309118.0,695080.0,1050.0,54612.0
C1038,23,44,0,199.0,0.0,0.0,0.0,0.0,0.0,0.0
C1042,23,44,0,1419.0,13667.0,932774659.0,169690633.0,9954680.0,1313.0,68252.0
C1050,23,44,0,238.0,2622.0,148702814.0,34157888.0,675819.0,1091.0,56706.0
C1054,23,44,0,415.0,2989.0,181065517.0,122755194.0,3074496.0,1165.0,60584.0
C1058,23,44,0,2129.0,18370.0,1457839669.0,292698048.0,18298865.0,1526.0,79362.0
C1074,23,44,0,2168.0,24654.0,1424840034.0,748732920.0,9593574.0,1111.0,57793.0
C1078,23,44,0,317.0,3225.0,199971143.0,37614679.0,733874.0,1193.0,62011.0
C1090,23,44,0,1713.0,12675.0,893540829.0,194331121.0,11099340.0,1356.0,70498.0
C1102,23,44,0,302.0,2404.0,121805439.0,31479086.0,2142899.0,975.0,50677.0
C1110,23,44,0,718.0,0.0,0.0,0.0,0.0,0.0,0.0
C1118,23,44,0,217.0,2226.0,143789345.0,79083837.0,2243497.0,1242.0,64593.0
C1126,23,44,0,1374.0,10056.0,826710494.0,506623048.0,11037593.0,1581.0,82209.0
C1146,23,44,0,590.0,4844.0,346661767.0,63653763.0,3307405.0,1376.0,71564.0
C1150,23,44,0,176.0,995.0,52260061.0,10361766.0,173011.0,1010.0,52545.0
C1154,23,44,0,731.0,8931.0,657047886.0,156098385.0,4904328.0,1415.0,73571.0
C1164,23,44,0,133.0,1096.0,22407711.0,8586365.0,373780.0,393.0,20448.0
C1170,23,44,0,1757.0,9737.0,514025607.0,278222140.0,2954444.0,1015.0,52793.0
C1202,23,44,0,459.0,3291.0,204208233.0,42298607.0,578177.0,1193.0,62060.0
C1206,23,44,0,13573.0,125640.0,9228683901.0,1721824163.0,28821481.0,1413.0,73454.0
C1210,23,44,0,691.0,5405.0,390924201.0,209825004.0,8394216.0,1391.0,72328.0
C1222,23,44,0,320.0,2737.0,159528498.0,30701622.0,472244.0,1121.0,58279.0
C1226,23,44,0,1165.0,17537.0,1457536928.0,257378582.0,4342390.0,1598.0,83114.0
C1242,23,44,0,5661.0,69718.0,5180995335.0,909052045.0,18309694.0,1429.0,74314.0
C1254,23,44,0,1348.0,15437.0,1015457887.0,162485481.0,8244411.0,1265.0,65780.0
C1258,23,44,0,7009.0,77645.0,5670279693.0,870759299.0,41224350.0,1404.0,73028.0
C1262,23,44,0,518.0,3432.0,202061575.0,55595124.0,2204264.0,1132.0,58870.0
C1270,23,44,0,1401.0,6725.0,465572751.0,125047177.0,5481058.0,1331.0,69230.0
C1294,23,44,0,2531.0,42959.0,2953133101.0,570080435.0,13652888.0,1322.0,68744.0
C1298,23,44,0,189.0,1733.0,117388714.0,23841769.0,1618147.0,1302.0,67724.0
C1302,23,44,0,165.0,1343.0,77970175.0,18139027.0,1270737.0,1116.0,58042.0
C1314,23,44,0,718.0,14740.0,1084860820.0,235173242.0,11650705.0,1415.0,73599.0
C1322,23,44,0,251.0,1376.0,76675337.0,23035789.0,1042223.0,1072.0,55730.0
C1338,23,44,0,882.0,7212.0,526169985.0,377182474.0,10635440.0,1403.0,72961.0
C1346,23,44,0,1340.0,7497.0,470417094.0,319813802.0,7380599.0,1207.0,62745.0
C1374,23,44,0,968.0,0.0,0.0,0.0,0.0,0.0,0.0
C1378,23,44,0,489.0,3700.0,247236667.0,58583239.0,4139096.0,1285.0,66830.0
C1382,23,44,0,2495.0,26260.0,1771054663.0,290145277.0,5410736.0,1297.0,67442.0
C1390,23,44,0,632.0,3819.0,233733661.0,151961255.0,4349634.0,1177.0,61206.0
C1398,23,44,0,358.0,0.0,0.0,0.0,0.0,0.0,0.0
C1401,23,44,0,373.0,2800.0,173036657.0,47557383.0,2030564.0,1189.0,61810.0
C1402,23,44,0,312.0,2722.0,150398394.0,35172509.0,1315816.0,1063.0,55263.0
C1410,23,44,0,158.0,1126.0,63565024.0,14662169.0,952480.0,1085.0,56431.0
C1426,23,44,0,4205.0,28660.0,1588345347.0,1147195944.0,8986891.0,1066.0,55421.0
C1446,23,44,0,14359.0,118075.0,10892726455.0,2329354368.0,148208949.0,1774.0,92252.0
C1450,23,44,0,876.0,5416.0,365776544.0,95835543.0,2159975.0,1299.0,67538.0
C1454,23,44,0,400.0,3331.0,186024572.0,47313156.0,1809694.0,1074.0,55853.0
C1474,23,44,0,923.0,4718.0,298565843.0,228044201.0,3821013.0,1217.0,63277.0
C1486,23,44,0,2536.0,13629.0,1055919687.0,261578991.0,11062514.0,1490.0,77474.0
C1518,23,44,0,374.0,3341.0,148176780.0,44272675.0,969753.0,853.0,44347.0
C1526,23,44,0,312.0,1733.0,82886958.0,23450299.0,568939.0,920.0,47842.0
C1538,23,44,0,2621.0,19847.0,1313392525.0,317670641.0,20437165.0,1273.0,66176.0
C1550,23,44,0,411.0,3111.0,172630802.0,88457335.0,1094345.0,1067.0,55495.0
C1554,23,44,0,829.0,5597.0,359797857.0,98226647.0,2966817.0,1236.0,64284.0
C1568,23,44,0,265.0,2045.0,136242114.0,23047497.0,1005854.0,1281.0,66617.0
C1594,23,44,0,895.0,7514.0,482340185.0,94554816.0,6229519.0,1234.0,64191.0
C1598,23,44,0,3955.0,34381.0,1887041401.0,342778794.0,2336474.0,1055.0,54886.0
C1602,23,44,0,240.0,1734.0,93113579.0,23830383.0,561377.0,1033.0,53696.0
C1606,23,44,0,252.0,1977.0,103658849.0,33354911.0,1657653.0,1008.0,52439.0
C1618,23,44,0,172.0,1467.0,84400033.0,52270539.0,1337987.0,1106.0,57526.0
C1622,23,44,0,394.0,2811.0,157988156.0,88609942.0,2827631.0,1081.0,56202.0
C1630,23,44,0,757.0,8386.0,569978189.0,298004431.0,12547496.0,1307.0,67971.0
C1654,23,44,0,306.0,2241.0,119956471.0,27763558.0,1252389.0,1030.0,53536.0
C1658,23,44,0,450.0,3746.0,234943093.0,64633780.0,2910852.0,1206.0,62723.0
C1662,23,44,0,433.0,4306.0,291630552.0,77765277.0,4440781.0,1302.0,67727.0
C1670,23,44,0,2395.0,19906.0,1318606492.0,355295229.0,2940180.0,1274.0,66242.0
C1674,23,44,0,7790.0,0.0,0.0,0.0,0.0,0.0,0.0
C1682,23,44,0,666.0,5075.0,292326584.0,52921494.0,843585.0,1108.0,57602.0
C1686,23,44,0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0
C1694,23,44,0,493.0,3456.0,224670239.0,119748248.0,4015585.0,1250.0,65001.0
C1698,23,44,0,23721.0,168314.0,14069296979.0,2949915999.0,132570269.0,1607.0,83590.0
C1702,23,44,0,598.0,3990.0,249572245.0,42932306.0,2044829.0,1203.0,62547.0
C1714,23,44,0,4540.0,47626.0,3222618170.0,614117850.0,30509058.0,1301.0,67665.0
C1730,23,44,0,514.0,3172.0,183421212.0,36765684.0,928479.0,1112.0,57824.0
C1742,23,44,0,172.0,1829.0,116116548.0,18937410.0,501255.0,1221.0,63472.0
C1746,23,44,0,4433.0,36358.0,2480921761.0,454939569.0,28102394.0,1312.0,68235.0
C1766,23,44,0,1101.0,6063.0,318897638.0,240159521.0,2124627.0,1011.0,52596.0
C1778,23,44,0,561.0,5736.0,325132853.0,73123562.0,1163702.0,1090.0,56680.0
C1782,23,44,0,2310.0,18308.0,1163173094.0,334079156.0,9290939.0,1222.0,63534.0
C1786,23,44,0,519.0,3419.0,203248012.0,51020958.0,1133777.0,1143.0,59439.0
C1790,23,44,0,1758.0,15457.0,897778613.0,270845442.0,2667441.0,1117.0,58083.0
C1798,23,44,0,508.0,4309.0,236385518.0,53803250.0,1025505.0,1055.0,54863.0
C1802,23,44,0,160.0,1653.0,102533236.0,21608566.0,968974.0,1193.0,62032.0
C1814,23,44,0,3919.0,43059.0,3114549402.0,532109118.0,26057238.0,1391.0,72333.0
C1858,23,44,0,828.0,16070.0,1094668662.0,237603024.0,10002932.0,1310.0,68119.0
C1870,23,44,0,204.0,1205.0,71329085.0,49612120.0,1224259.0,1139.0,59219.0
C1888,23,44,0,1296.0,7073.0,344892339.0,70081333.0,545375.0,938.0,48765.0
C1906,23,44,0,164.0,1349.0,77465895.0,17642065.0,1511559.0,1105.0,57435.0
C1910,23,44,0,15068.0,199724.0,14946681720.0,2551735932.0,51906369.0,1439.0,74837.0
C1914,23,44,0,198.0,1353.0,72496386.0,17988148.0,395534.0,1031.0,53602.0
C1918,23,44,0,118.0,591.0,30269636.0,10054020.0,501093.0,985.0,51196.0
C1930,23,44,0,784.0,4841.0,275108507.0,57116815.0,934480.0,1093.0,56833.0
C1934,23,44,0,921.0,9537.0,642764091.0,276627898.0,12795753.0,1296.0,67394.0
C1938,23,44,0,1331.0,13123.0,834746637.0,153305837.0,7234462.0,1223.0,63612.0
C1946,23,44,0,329.0,3907.0,237867033.0,47062369.0,886001.0,1171.0,60877.0
C1950,23,44,0,196.0,3236.0,215390604.0,64330345.0,2730750.0,1280.0,66554.0
C1966,23,44,0,2487.0,14008.0,681847194.0,137110722.0,923020.0,936.0,48674.0
C1974,23,44,0,10032.0,100176.0,7758164414.0,1879495037.0,47722940.0,1489.0,77446.0
C1978,23,44,0,1925.0,21316.0,1474359517.0,764299148.0,29941235.0,1330.0,69166.0
C1982,23,44,0,8279.0,74695.0,5783500533.0,1000330355.0,58796740.0,1489.0,77428.0
C2002,23,44,0,313.0,2375.0,132400242.0,25728115.0,484550.0,1072.0,55749.0
C2010,23,44,0,445.0,2798.0,176553039.0,56027612.0,1362980.0,1213.0,63098.0
C2022,23,44,0,318.0,2510.0,150478169.0,86741691.0,4434021.0,1153.0,59945.0
C2026,23,44,0,771.0,5995.0,429727809.0,235368571.0,15145315.0,1378.0,71677.0
C2050,23,44,0,1344.0,9302.0,595165872.0,271798396.0,2255232.0,1230.0,63983.0
C2070,23,44,0,346.0,1656.0,85842639.0,21174682.0,1161390.0,997.0,51832.0
C2074,23,44,0,405.0,3696.0,228156158.0,67116291.0,3288801.0,1187.0,61725.0
C2094,23,44,0,186.0,1568.0,94042132.0,17122617.0,902239.0,1153.0,59973.0
C2106,23,44,0,315.0,2039.0,110629354.0,30055194.0,1323707.0,1043.0,54261.0
C2114,23,44,0,488.0,3820.0,248642057.0,49635213.0,1015672.0,1252.0,65092.0
C2130,23,44,0,141.0,1209.0,75422528.0,18830269.0,1402874.0,1200.0,62410.0
C2134,23,44,0,1389.0,0.0,0.0,0.0,0.0,0.0,0.0
C2150,23,44,0,483.0,3930.0,208368579.0,50256783.0,3513179.0,1020.0,53019.0
C2166,23,44,0,1158.0,7459.0,437673565.0,302190338.0,7981674.0,1128.0,58674.0
C2178,23,44,0,784.0,8919.0,539752603.0,123146460.0,5579368.0,1164.0,60515.0
C2182,23,44,0,326.0,2481.0,220879306.0,137981551.0,3167522.0,1712.0,89046.0
C2202,23,44,0,1050.0,8675.0,561932918.0,348906331.0,9831787.0,1246.0,64779.0
C2214,23,44,0,257.0,2609.0,147858147.0,84700105.0,1172394.0,1090.0,56667.0
C2218,23,44,0,606.0,5193.0,288645650.0,147285572.0,1440673.0,1069.0,55584.0
C2222,23,44,0,1475.0,13006.0,712539634.0,175905114.0,2880143.0,1054.0,54788.0
C2238,23,44,0,347.0,2757.0,138325679.0,30370516.0,1174190.0,965.0,50165.0
C2242,23,44,0,642.0,5635.0,382668334.0,74018266.0,5067678.0,1306.0,67912.0
C2250,23,44,0,287.0,2975.0,152849283.0,50506466.0,653356.0,988.0,51385.0
C2252,23,44,0,275.0,3470.0,197022583.0,44327052.0,1431496.0,1092.0,56780.0
C2254,23,44,0,258.0,2959.0,214232301.0,50900711.0,1297632.0,1393.0,72410.0
C2266,23,44,0,1483.0,11536.0,751864022.0,209153429.0,4808546.0,1253.0,65178.0
C2290,23,44,0,538.0,4063.0,191120533.0,61241347.0,972487.0,905.0,47037.0
C2306,23,44,0,1108.0,11346.0,730331924.0,142036836.0,4982451.0,1238.0,64368.0
C2342,23,44,0,1742.0,19948.0,1283695044.0,207979411.0,10234043.0,1238.0,64353.0
C2346,23,44,0,140.0,939.0,44595207.0,9676097.0,195159.0,913.0,47488.0
C2354,23,44,0,717.0,6126.0,316149948.0,59228314.0,391934.0,992.0,51607.0
C2358,23,44,0,546.0,4581.0,275766963.0,61190555.0,777820.0,1158.0,60199.0
C2390,23,44,0,220.0,1635.0,110985377.0,20491833.0,792870.0,1305.0,67881.0
C2402,23,44,0,339.0,2269.0,149068491.0,37390331.0,2371266.0,1263.0,65695.0
C2414,23,44,0,221.0,1895.0,103526019.0,53783960.0,345450.0,1050.0,54622.0
C2422,23,44,0,355.0,2677.0,169030617.0,105756158.0,3102861.0,1214.0,63132.0
C2426,23,44,0,331.0,2147.0,108898089.0,30851367.0,577976.0,975.0,50715.0
C2430,23,44,0,678.0,4839.0,279397628.0,89060827.0,3278096.0,1110.0,57740.0
C2434,23,44,0,2727.0,25163.0,1670540288.0,302043169.0,12392751.0,1277.0,66390.0
C2442,23,44,0,291.0,1307.0,59497535.0,47847815.0,1132980.0,875.0,45519.0
C2450,23,44,0,319.0,2270.0,132120149.0,83293731.0,2287698.0,1119.0,58201.0
C2454,23,44,0,1197.0,11098.0,755592402.0,206220928.0,4338048.0,1309.0,68085.0
C2458,23,44,0,828.0,7879.0,509473281.0,141791625.0,4464691.0,1244.0,64666.0
C2466,23,44,0,1870.0,16690.0,1027559716.0,472701518.0,4732623.0,1184.0,61569.0
C2478,23,44,0,394.0,3513.0,182789673.0,100545878.0,1599237.0,1001.0,52036.0
C2486,23,44,0,2234.0,18357.0,1190437585.0,317494045.0,3316792.0,1247.0,64849.0
C2502,23,44,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
C2506,23,44,0,683.0,6970.0,391007925.0,131696758.0,1273938.0,1079.0,56101.0
C2518,23,44,0,556.0,3970.0,211385385.0,49531983.0,2325683.0,1024.0,53248.0
C2522,23,44,0,298.0,1606.0,86900794.0,17273376.0,284932.0,1041.0,54119.0
C2526,23,44,0,129.0,1033.0,61294104.0,11086715.0,539603.0,1141.0,59341.0
C2542,23,44,0,1042.0,11241.0,743810848.0,144410300.0,8057946.0,1273.0,66172.0
C2550,23,44,0,399.0,3887.0,212626032.0,39810187.0,416288.0,1052.0,54699.0
C2554,23,44,0,2934.0,21718.0,1724943870.0,430829441.0,20327204.0,1527.0,79425.0
C2562,23,44,0,246.0,2243.0,114963625.0,38566391.0,193752.0,986.0,51249.0
C2586,23,44,0,775.0,4957.0,258866339.0,136312154.0,1524578.0,1004.0,52218.0
C2594,23,44,0,925.0,5354.0,310898893.0,92480328.0,561647.0,1117.0,58069.0
C2598,23,44,0,69.0,371.0,26382267.0,4859974.0,81547.0,1367.0,71063.0
C2614,23,44,0,484.0,2996.0,132114104.0,29382292.0,185929.0,848.0,44103.0
C2630,23,44,0,347.0,1872.0,80550177.0,25440680.0,446209.0,827.0,43021.0
C2638,23,44,0,438.0,4699.0,299811127.0,52006310.0,793857.0,1227.0,63807.0
C2642,23,44,0,12310.0,205765.0,16441039116.0,2849060878.0,97352583.0,1537.0,79902.0
C2658,23,44,0,718.0,6806.0,430305273.0,124679951.0,7901599.0,1216.0,63227.0
C2662,23,44,0,957.0,9640.0,619574929.0,121044704.0,3298349.0,1236.0,64270.0
C2682,23,44,0,813.0,4765.0,226578281.0,175824585.0,1821536.0,914.0,47552.0
C2690,23,44,0,4670.0,55396.0,3883645413.0,730365411.0,24751800.0,1348.0,70107.0
C2698,23,44,0,515.0,3589.0,204147502.0,123298238.0,4218017.0,1094.0,56881.0
C2706,23,44,0,182.0,920.0,47868276.0,14331735.0,822664.0,1001.0,52050.0
C2710,23,44,0,272.0,2054.0,129309613.0,25630442.0,1383730.0,1211.0,62958.0
C2714,23,44,0,1122.0,9763.0,581833959.0,171353230.0,601620.0,1146.0,59594.0
C2718,23,44,0,268.0,0.0,0.0,0.0,0.0,0.0,0.0
C2726,23,44,0,5685.0,46679.0,2812784900.0,477134930.0,3627384.0,1159.0,60258.0
C2734,23,44,0,391.0,2585.0,124458306.0,72689713.0,540186.0,926.0,48148.0
C2750,23,44,0,363.0,3266.0,230636422.0,57399021.0,1921473.0,1358.0,70612.0
C2762,23,44,0,470.0,4182.0,252618992.0,61399125.0,1450357.0,1162.0,60412.0
C2774,23,44,0,349.0,0.0,0.0,0.0,0.0,0.0,0.0
C2778,23,44,0,220.0,1497.0,77994864.0,19771216.0,1421242.0,1002.0,52095.0
C2786,23,44,0,279.0,2440.0,137738471.0,32782064.0,1029290.0,1086.0,56450.0
C2790,23,44,0,347.0,3083.0,181032353.0,44460488.0,723991.0,1129.0,58723.0
C2798,23,44,0,684.0,4248.0,308677092.0,203564163.0,5540194.0,1398.0,72671.0
C2802,23,44,0,568.0,6574.0,438846580.0,84959598.0,4494698.0,1284.0,66752.0
C2810,23,44,0,225.0,1281.0,80110866.0,21745226.0,993955.0,1202.0,62521.0
C2814,23,44,0,5353.0,52782.0,3775149643.0,883038155.0,26497027.0,1375.0,71524.0
C2842,23,44,0,1170.0,10137.0,697175725.0,507749163.0,12427952.0,1323.0,68779.0
C2866,23,44,0,733.0,6714.0,371839794.0,80791846.0,1312588.0,1065.0,55380.0
